total recovered,australia,2,11,358,5742,6618,6636
total recovered,austria,0,0,1095,12907,15593,15629
total recovered,azerbaijan,0,0,26,1325,3428,3564
total recovered,bahamas,0,0,1,25,48,49
total recovered,bahrain,0,0,295,1500,6673,7407
total recovered,bangladesh,0,0,25,160,9781,11120
total recovered,barbados,0,0,0,39,76,76
total recovered,belarus,0,0,47,2386,18514,19195
total recovered,belgium,0,1,1696,11576,15887,15934
total recovered,belize,0,0,0,9,16,16
total recovered,benin,0,0,1,33,143,148
total recovered,bhutan,0,0,0,5,6,9
total recovered,bolivia,0,0,0,132,968,1298
total recovered,bosnia and herzegovina,0,0,17,727,1862,1910
total recovered,botswana,0,0,0,5,20,23
total recovered,brazil,0,0,127,35935,206555,223638
total recovered,brunei,0,0,45,124,138,138
total recovered,bulgaria,0,0,17,266,1074,1123
total recovered,burkina faso,0,0,32,506,720,720
total recovered,burma,0,0,0,27,138,143
total recovered,burundi,0,0,0,4,33,33
total recovered,cabo verde,0,0,0,4,193,237
total recovered,cambodia,0,1,23,119,123,123
total recovered,cameroon,0,0,5,934,3568,3676
total recovered,canada,0,6,1592,21424,49213,50725
total recovered,central african republic,0,0,0,10,23,23
total recovered,chad,0,0,0,33,491,562
total recovered,chile,0,0,156,8580,42727,21325
total recovered,china,214,39320,76206,78523,79389,79400
total recovered,colombia,0,0,31,1439,7032,9689
total recovered,comoros,0,0,0,0,26,27
total recovered,congo (brazzaville),0,0,0,19,179,179
total recovered,congo (kinshasa),0,0,2,73,448,482
total recovered,costa rica,0,0,4,338,669,682
total recovered,cote d'ivoire,0,0,7,574,1435,1501
total recovered,croatia,0,0,67,1348,2072,2088
total recovered,cuba,0,0,8,681,1809,1827
total recovered,cyprus,0,0,23,296,790,790
total recovered,czechia,0,0,45,3314,6558,6686
total recovered,denmark,0,0,77,6741,10560,10687
total recovered,diamond princess,0,10,603,645,651,651
total recovered,djibouti,0,0,0,642,1504,1607
total recovered,dominica,0,0,0,13,16,16
total recovered,dominican republic,0,0,5,1301,10559,11075
total recovered,ecuador,0,0,54,1558,19592,20019
total recovered,egypt,0,1,157,1381,6037,6827
total recovered,el salvador,0,0,0,119,1040,1160
total recovered,equatorial guinea,0,0,1,9,200,200
total recovered,eritrea,0,0,0,26,39,39
total recovered,estonia,0,0,26,249,1624,1632
total recovered,eswatini,0,0,0,12,189,198
total recovered,ethiopia,0,0,2,59,209,231
total recovered,fiji,0,0,0,12,15,15
total recovered,finland,0,1,10,3000,5500,5500
total recovered,france,0,12,9513,49476,68473,68930
total recovered,gabon,0,0,0,67,722,779
total recovered,gambia,0,0,0,8,20,20
total recovered,georgia,0,0,21,184,605,634
total recovered,germany,0,16,16100,123500,165352,166609
total recovered,ghana,0,0,31,212,2947,2986
total recovered,greece,0,0,52,1374,1374,1374
total recovered,grenada,0,0,0,13,18,18
total recovered,guatemala,0,0,12,66,735,824
total recovered,guinea,0,0,0,329,2030,2267
total recovered,guinea-bissau,0,0,0,19,42,53
total recovered,guyana,0,0,0,22,70,70
total recovered,haiti,0,0,1,8,24,24
total recovered,holy see,0,0,0,2,2,2
total recovered,honduras,0,0,3,79,537,563
total recovered,hungary,0,0,37,581,2147,2160
total recovered,iceland,0,0,198,1670,1794,1794
total recovered,india,0,3,123,9068,91852,100285
total recovered,indonesia,0,0,81,1522,7308,7935
total recovered,iran,0,123,14656,75103,118848,123077
total recovered,iraq,0,0,170,1375,3156,3508
total recovered,ireland,0,0,5,13386,22089,22089
total recovered,israel,0,1,224,8561,14812,14940
total recovered,italy,0,46,15729,75945,157507,160092
total recovered,jamaica,0,0,2,29,311,356
total recovered,japan,1,32,424,2460,14342,14585
total recovered,jordan,0,0,30,362,522,549
total recovered,kazakhstan,0,0,24,866,5404,5941
total recovered,kenya,0,0,1,144,478,499
total recovered,|korea, south|,0,27,5408,9072,10422,10467
total recovered,kosovo,0,0,6,271,829,829
total recovered,kuwait,0,0,73,1539,11386,14281
total recovered,kyrgyzstan,0,0,3,462,1170,1219
total recovered,laos,0,0,0,8,16,16
total recovered,latvia,0,0,1,348,745,760
total recovered,lebanon,0,0,37,150,712,719
total recovered,lesotho,0,0,0,0,1,1
total recovered,liberia,0,0,0,45,157,167
total recovered,libya,0,0,1,18,52,52
total recovered,liechtenstein,0,0,0,55,55,55
total recovered,lithuania,0,0,7,589,1236,1249
total recovered,luxembourg,0,0,80,3213,3833,3848
total recovered,ms zaandam,0,0,0,0,0,0
total recovered,madagascar,0,0,0,92,168,185
total recovered,malawi,0,0,0,7,42,42
total recovered,malaysia,0,18,537,4171,6353,6470
total recovered,maldives,0,0,13,17,453,608
total recovered,mali,0,0,0,135,716,769
total recovered,malta,0,0,2,351,534,554
total recovered,mauritania,0,0,2,6,27,55
total recovered,mauritius,0,0,0,310,322,322
total recovered,mexico,0,0,35,11423,63772,69749
total recovered,moldova,0,0,18,1182,4581,4738
total recovered,monaco,0,0,2,64,90,90
total recovered,mongolia,0,0,2,10,44,44
total recovered,montenegro,0,0,0,214,315,315
total recovered,morocco,0,0,24,984,5459,6410
total recovered,mozambique,0,0,0,12,91,98
total recovered,namibia,0,0,2,8,14,16
total recovered,nepal,0,1,1,16,220,266
total recovered,netherlands,0,0,3,125,178,180
total recovered,new zealand,0,0,74,1252,1481,1481
total recovered,nicaragua,0,0,0,7,370,370
total recovered,niger,0,0,0,452,839,848
total recovered,nigeria,0,0,8,319,3007,3240
total recovered,north macedonia,0,0,12,738,1552,1595
total recovered,norway,0,0,13,32,7727,7727
total recovered,oman,0,1,34,495,2682,2812
total recovered,pakistan,0,0,76,4315,25271,27110
total recovered,panama,0,0,9,576,9514,9514
total recovered,papua new guinea,0,0,0,0,8,8
total recovered,paraguay,0,0,1,113,477,498
total recovered,peru,0,0,394,10405,67208,69257
total recovered,philippines,0,1,49,1043,3909,4063
total recovered,poland,0,0,7,3236,11271,11726
total recovered,portugal,0,0,43,1519,19409,19869
total recovered,qatar,0,0,62,1372,30290,36036
total recovered,romania,0,0,220,4017,13256,13526
total recovered,russia,0,2,121,11619,171883,186602
total recovered,rwanda,0,0,0,104,256,269
total recovered,saint kitts and nevis,0,0,0,6,15,15
total recovered,saint lucia,0,0,1,15,18,18
total recovered,saint vincent and the grenadines,0,0,1,8,15,15
total recovered,san marino,0,0,13,78,357,384
total recovered,sao tome and principe,0,0,0,4,68,68
total recovered,saudi arabia,0,0,165,3163,62442,65790
total recovered,senegal,0,0,40,334,1801,1954
total recovered,serbia,0,0,0,1343,6698,6766
total recovered,seychelles,0,0,0,6,11,11
total recovered,sierra leone,0,0,0,21,454,480
total recovered,singapore,0,72,240,1244,21699,23175
total recovered,slovakia,0,0,3,524,1366,1372
total recovered,slovenia,0,0,10,233,1358,1358
total recovered,somalia,0,0,1,31,348,361
total recovered,south africa,0,0,31,2073,16809,18313
total recovered,south sudan,0,0,0,0,6,6
total recovered,spain,0,2,19259,112050,150376,150376
total recovered,sri lanka,0,1,17,154,801,823
total recovered,sudan,0,0,1,39,1423,1625
total recovered,suriname,0,0,0,8,9,9
total recovered,sweden,0,0,16,1005,4971,0
total recovered,switzerland,0,0,1823,23400,28500,28500
total recovered,syria,0,0,0,21,46,50
total recovered,taiwan*,0,9,39,322,423,427
total recovered,tajikistan,0,0,0,0,2004,2217
total recovered,tanzania,0,0,1,167,183,183
total recovered,thailand,5,28,342,2684,2963,2966
total recovered,timor-leste,0,0,0,16,24,24
total recovered,togo,0,0,10,65,211,230
total recovered,trinidad and tobago,0,0,1,72,108,108
total recovered,tunisia,0,0,3,305,960,965
total recovered,turkey,0,0,243,48886,127973,129921
total recovered,us,0,7,7024,153947,444758,463868
total recovered,uganda,0,0,0,52,72,82
total recovered,ukraine,0,0,10,1238,9538,10461
total recovered,united arab emirates,0,5,61,2429,17932,18726
total recovered,united kingdom,0,8,179,859,1190,1224
total recovered,uruguay,0,0,41,417,685,691
total recovered,uzbekistan,0,0,7,1133,2837,2908
total recovered,venezuela,0,0,39,142,302,334
total recovered,vietnam,0,16,58,219,279,298
total recovered,west bank and gaza,0,0,18,76,372,372
total recovered,western sahara,0,0,0,5,6,6
total recovered,yemen,0,0,0,1,14,15
total recovered,zambia,0,0,0,55,779,912
total recovered,zimbabwe,0,0,0,5,29,29
total recovered,world,222,39782,177784,1013886,2641329,2729527
total recovered,united states,0,7,7024,153947,444758,463868
total recovered,usa,0,7,7024,153947,444758,463868
total recovered,south korea,0,27,5408,9072,10422,10467
total recovered,uk,0,8,179,859,1190,1224
new deaths,afghanistan,0,0,4,60,193,13
new deaths,albania,0,0,15,16,2,0
new deaths,algeria,0,0,44,406,203,14
new deaths,andorra,0,0,12,30,9,0
new deaths,angola,0,0,2,0,2,0
new deaths,antigua and barbuda,0,0,0,3,0,0
new deaths,argentina,0,0,27,191,321,30
new deaths,armenia,0,0,3,29,99,27
new deaths,australia,0,0,18,75,10,-1
new deaths,austria,0,0,128,456,84,1
new deaths,azerbaijan,0,0,5,19,39,8
new deaths,bahamas,0,0,0,11,0,0
new deaths,bahrain,0,0,4,4,11,0
new deaths,bangladesh,0,0,5,163,482,59
new deaths,barbados,0,0,0,7,0,0
new deaths,belarus,0,0,1,88,146,8
new deaths,belgium,0,0,705,6889,1873,38
new deaths,belize,0,0,0,2,0,0
new deaths,benin,0,0,0,1,2,0
new deaths,bhutan,0,0,0,0,0,0
new deaths,bolivia,0,0,6,56,251,63
new deaths,bosnia and herzegovina,0,0,13,56,84,4
new deaths,botswana,0,0,1,0,0,0
new deaths,brazil,0,0,201,5805,23308,1885
new deaths,brunei,0,0,1,0,1,0
new deaths,bulgaria,0,0,8,58,74,4
new deaths,burkina faso,0,0,14,29,10,0
new deaths,burma,0,0,1,5,0,0
new deaths,burundi,0,0,0,1,0,0
new deaths,cabo verde,0,0,1,0,3,1
new deaths,cambodia,0,0,0,0,0,0
new deaths,cameroon,0,0,6,55,130,9
new deaths,canada,0,0,101,3209,4064,102
new deaths,central african republic,0,0,0,0,2,2
new deaths,chad,0,0,0,5,60,1
new deaths,chile,0,0,12,215,827,134
new deaths,china,213,2624,472,1328,1,0
new deaths,colombia,0,0,16,277,623,98
new deaths,comoros,0,0,0,0,2,0
new deaths,congo (brazzaville),0,0,0,9,11,0
new deaths,congo (kinshasa),0,0,8,23,41,0
new deaths,costa rica,0,0,2,4,4,0
new deaths,cote d'ivoire,0,0,1,13,19,0
new deaths,croatia,0,0,6,63,34,0
new deaths,cuba,0,0,6,55,22,0
new deaths,cyprus,0,0,8,7,2,0
new deaths,czechia,0,0,31,205,84,3
new deaths,denmark,0,0,90,362,122,6
new deaths,diamond princess,0,6,4,3,0,0
new deaths,djibouti,0,0,0,2,22,1
new deaths,dominica,0,0,0,0,0,0
new deaths,dominican republic,0,0,51,250,201,13
new deaths,ecuador,0,0,75,825,2458,80
new deaths,egypt,0,0,46,346,567,93
new deaths,el salvador,0,0,1,9,36,3
new deaths,equatorial guinea,0,0,0,1,11,0
new deaths,eritrea,0,0,0,0,0,0
new deaths,estonia,0,0,4,48,16,0
new deaths,eswatini,0,0,0,1,1,1
new deaths,ethiopia,0,0,0,3,8,3
new deaths,fiji,0,0,0,0,0,0
new deaths,finland,0,0,17,194,109,0
new deaths,france,0,2,3530,20847,4426,138
new deaths,gabon,0,0,1,2,14,3
new deaths,gambia,0,0,1,0,0,0
new deaths,georgia,0,0,0,6,6,1
new deaths,germany,0,0,775,5848,1917,23
new deaths,ghana,0,0,5,12,19,2
new deaths,greece,0,0,49,91,35,4
new deaths,grenada,0,0,0,0,0,0
new deaths,guatemala,0,0,1,15,92,15
new deaths,guinea,0,0,0,7,16,0
new deaths,guinea-bissau,0,0,0,1,7,0
new deaths,guyana,0,0,2,7,3,0
new deaths,haiti,0,0,0,8,36,1
new deaths,holy see,0,0,0,0,0,0
new deaths,honduras,0,0,7,64,141,13
new deaths,hungary,0,0,16,296,214,6
new deaths,iceland,0,0,2,8,0,0
new deaths,india,0,0,35,1119,4254,421
new deaths,indonesia,0,0,136,656,821,50
new deaths,iran,0,43,2855,3130,1769,145
new deaths,iraq,0,0,50,43,112,30
new deaths,ireland,0,0,71,1161,420,6
new deaths,israel,0,0,20,202,63,5
new deaths,italy,0,29,12399,15539,5448,115
new deaths,jamaica,0,0,1,7,1,0
new deaths,japan,0,5,51,374,468,4
new deaths,jordan,0,0,5,3,1,0
new deaths,kazakhstan,0,0,2,23,15,4
new deaths,kenya,0,0,1,16,47,7
new deaths,|korea, south|,0,16,146,86,23,2
new deaths,kosovo,0,0,1,21,8,0
new deaths,kuwait,0,0,0,26,186,14
new deaths,kyrgyzstan,0,0,0,8,8,1
new deaths,laos,0,0,0,0,0,0
new deaths,latvia,0,0,0,15,9,0
new deaths,lebanon,0,0,12,12,3,0
new deaths,lesotho,0,0,0,0,0,0
new deaths,liberia,0,0,0,16,11,1
new deaths,libya,0,0,0,3,2,0
new deaths,liechtenstein,0,0,0,1,0,0
new deaths,lithuania,0,0,8,37,25,1
new deaths,luxembourg,0,0,23,67,20,0
new deaths,ms zaandam,0,0,0,2,0,0
new deaths,madagascar,0,0,0,0,6,0
new deaths,malawi,0,0,0,3,1,0
new deaths,malaysia,0,0,43,59,13,0
new deaths,maldives,0,0,0,1,4,2
new deaths,mali,0,0,2,24,51,1
new deaths,malta,0,0,0,4,5,0
new deaths,mauritania,0,0,1,0,22,8
new deaths,mauritius,0,0,5,5,0,0
new deaths,mexico,0,0,29,1830,8071,707
new deaths,moldova,0,0,4,112,179,12
new deaths,monaco,0,0,1,3,0,0
new deaths,mongolia,0,0,0,0,0,0
new deaths,montenegro,0,0,2,5,2,0
new deaths,morocco,0,0,36,134,35,1
new deaths,mozambique,0,0,0,0,2,0
new deaths,namibia,0,0,0,0,0,0
new deaths,nepal,0,0,0,0,8,0
new deaths,netherlands,0,0,1040,3771,1164,11
new deaths,new zealand,0,0,1,18,3,0
new deaths,nicaragua,0,0,1,2,32,11
new deaths,niger,0,0,3,29,32,1
new deaths,nigeria,0,0,2,56,229,27
new deaths,north macedonia,0,0,9,68,56,8
new deaths,norway,0,0,39,171,26,1
new deaths,oman,0,0,1,10,38,10
new deaths,pakistan,0,0,26,359,1098,138
new deaths,panama,0,0,30,158,148,16
new deaths,papua new guinea,0,0,0,0,0,0
new deaths,paraguay,0,0,3,7,1,0
new deaths,peru,0,0,30,1021,3455,128
new deaths,philippines,0,1,87,480,389,9
new deaths,poland,0,0,33,611,420,28
new deaths,portugal,0,0,160,829,421,26
new deaths,qatar,0,0,2,8,28,5
new deaths,romania,0,0,82,635,549,22
new deaths,russia,0,0,17,1056,3620,338
new deaths,rwanda,0,0,0,0,1,1
new deaths,saint kitts and nevis,0,0,0,0,0,0
new deaths,saint lucia,0,0,0,0,0,0
new deaths,saint vincent and the grenadines,0,0,0,0,0,0
new deaths,san marino,0,0,26,15,1,0
new deaths,sao tome and principe,0,0,0,0,12,0
new deaths,saudi arabia,0,0,10,152,341,46
new deaths,senegal,0,0,0,9,33,1
new deaths,serbia,0,0,16,163,64,2
new deaths,seychelles,0,0,0,0,0,0
new deaths,sierra leone,0,0,0,7,39,0
new deaths,singapore,0,0,3,12,8,1
new deaths,slovakia,0,0,0,23,5,0
new deaths,slovenia,0,0,15,76,17,1
new deaths,somalia,0,0,0,28,50,1
new deaths,south africa,0,0,5,98,580,72
new deaths,south sudan,0,0,0,0,10,0
new deaths,spain,0,0,8464,16079,2584,0
new deaths,sri lanka,0,0,2,5,3,1
new deaths,sudan,0,0,2,29,255,21
new deaths,suriname,0,0,0,1,0,0
new deaths,sweden,0,0,180,2406,1809,73
new deaths,switzerland,0,0,433,1304,183,0
new deaths,syria,0,0,2,1,2,1
new deaths,taiwan*,0,1,4,1,1,0
new deaths,tajikistan,0,0,0,0,47,0
new deaths,tanzania,0,0,1,15,5,0
new deaths,thailand,0,0,10,44,3,1
new deaths,timor-leste,0,0,0,0,0,0
new deaths,togo,0,0,1,8,4,0
new deaths,trinidad and tobago,0,0,3,5,0,0
new deaths,tunisia,0,0,10,31,7,0
new deaths,turkey,0,0,214,2960,1366,45
new deaths,us,0,1,5366,57629,41385,1799
new deaths,uganda,0,0,0,0,0,0
new deaths,ukraine,0,0,17,244,447,25
new deaths,united arab emirates,0,0,6,99,159,5
new deaths,united kingdom,0,0,2429,24413,11729,881
new deaths,uruguay,0,0,1,16,5,1
new deaths,uzbekistan,0,0,2,7,6,0
new deaths,venezuela,0,0,3,13,-2,4
new deaths,vietnam,0,0,0,0,0,0
new deaths,west bank and gaza,0,0,1,1,1,0
new deaths,western sahara,0,0,0,0,1,0
new deaths,yemen,0,0,0,2,78,7
new deaths,zambia,0,0,0,3,4,0
new deaths,zimbabwe,0,0,1,3,0,0
new deaths,world,213,2728,41297,189122,138675,8214
new deaths,united states,0,1,5366,57629,41385,1799
new deaths,usa,0,1,5366,57629,41385,1799
new deaths,south korea,0,16,146,86,23,2
new deaths,uk,0,0,2429,24413,11729,881
total deaths,afghanistan,0,0,4,64,257,270
total deaths,albania,0,0,15,31,33,33
total deaths,algeria,0,0,44,450,653,667
total deaths,andorra,0,0,12,42,51,51
total deaths,angola,0,0,2,2,4,4
total deaths,antigua and barbuda,0,0,0,3,3,3
total deaths,argentina,0,0,27,218,539,569
total deaths,armenia,0,0,3,32,131,158
total deaths,australia,0,0,18,93,103,102
total deaths,austria,0,0,128,584,668,669
total deaths,azerbaijan,0,0,5,24,63,71
total deaths,bahamas,0,0,0,11,11,11
total deaths,bahrain,0,0,4,8,19,19
total deaths,bangladesh,0,0,5,168,650,709
total deaths,barbados,0,0,0,7,7,7
total deaths,belarus,0,0,1,89,235,243
total deaths,belgium,0,0,705,7594,9467,9505
total deaths,belize,0,0,0,2,2,2
total deaths,benin,0,0,0,1,3,3
total deaths,bhutan,0,0,0,0,0,0
total deaths,bolivia,0,0,6,62,313,376
total deaths,bosnia and herzegovina,0,0,13,69,153,157
total deaths,botswana,0,0,1,1,1,1
total deaths,brazil,0,0,201,6006,29314,31199
total deaths,brunei,0,0,1,1,2,2
total deaths,bulgaria,0,0,8,66,140,144
total deaths,burkina faso,0,0,14,43,53,53
total deaths,burma,0,0,1,6,6,6
total deaths,burundi,0,0,0,1,1,1
total deaths,cabo verde,0,0,1,1,4,5
total deaths,cambodia,0,0,0,0,0,0
total deaths,cameroon,0,0,6,61,191,200
total deaths,canada,0,0,101,3310,7374,7476
total deaths,central african republic,0,0,0,0,2,4
total deaths,chad,0,0,0,5,65,66
total deaths,chile,0,0,12,227,1054,1188
total deaths,china,213,2837,3309,4637,4638,4638
total deaths,colombia,0,0,16,293,916,1014
total deaths,comoros,0,0,0,0,2,2
total deaths,congo (brazzaville),0,0,0,9,20,20
total deaths,congo (kinshasa),0,0,8,31,72,72
total deaths,costa rica,0,0,2,6,10,10
total deaths,cote d'ivoire,0,0,1,14,33,33
total deaths,croatia,0,0,6,69,103,103
total deaths,cuba,0,0,6,61,83,83
total deaths,cyprus,0,0,8,15,17,17
total deaths,czechia,0,0,31,236,320,323
total deaths,denmark,0,0,90,452,574,580
total deaths,diamond princess,0,6,10,13,13,13
total deaths,djibouti,0,0,0,2,24,25
total deaths,dominica,0,0,0,0,0,0
total deaths,dominican republic,0,0,51,301,502,515
total deaths,ecuador,0,0,75,900,3358,3438
total deaths,egypt,0,0,46,392,959,1052
total deaths,el salvador,0,0,1,10,46,49
total deaths,equatorial guinea,0,0,0,1,12,12
total deaths,eritrea,0,0,0,0,0,0
total deaths,estonia,0,0,4,52,68,68
total deaths,eswatini,0,0,0,1,2,3
total deaths,ethiopia,0,0,0,3,11,14
total deaths,fiji,0,0,0,0,0,0
total deaths,finland,0,0,17,211,320,320
total deaths,france,0,2,3532,24379,28805,28943
total deaths,gabon,0,0,1,3,17,20
total deaths,gambia,0,0,1,1,1,1
total deaths,georgia,0,0,0,6,12,13
total deaths,germany,0,0,775,6623,8540,8563
total deaths,ghana,0,0,5,17,36,38
total deaths,greece,0,0,49,140,175,179
total deaths,grenada,0,0,0,0,0,0
total deaths,guatemala,0,0,1,16,108,123
total deaths,guinea,0,0,0,7,23,23
total deaths,guinea-bissau,0,0,0,1,8,8
total deaths,guyana,0,0,2,9,12,12
total deaths,haiti,0,0,0,8,44,45
total deaths,holy see,0,0,0,0,0,0
total deaths,honduras,0,0,7,71,212,225
total deaths,hungary,0,0,16,312,526,532
total deaths,iceland,0,0,2,10,10,10
total deaths,india,0,0,35,1154,5408,5829
total deaths,indonesia,0,0,136,792,1613,1663
total deaths,iran,0,43,2898,6028,7797,7942
total deaths,iraq,0,0,50,93,205,235
total deaths,ireland,0,0,71,1232,1652,1658
total deaths,israel,0,0,20,222,285,290
total deaths,italy,0,29,12428,27967,33415,33530
total deaths,jamaica,0,0,1,8,9,9
total deaths,japan,0,5,56,430,898,902
total deaths,jordan,0,0,5,8,9,9
total deaths,kazakhstan,0,0,2,25,40,44
total deaths,kenya,0,0,1,17,64,71
total deaths,|korea, south|,0,16,162,248,271,273
total deaths,kosovo,0,0,1,22,30,30
total deaths,kuwait,0,0,0,26,212,226
total deaths,kyrgyzstan,0,0,0,8,16,17
total deaths,laos,0,0,0,0,0,0
total deaths,latvia,0,0,0,15,24,24
total deaths,lebanon,0,0,12,24,27,27
total deaths,lesotho,0,0,0,0,0,0
total deaths,liberia,0,0,0,16,27,28
total deaths,libya,0,0,0,3,5,5
total deaths,liechtenstein,0,0,0,1,1,1
total deaths,lithuania,0,0,8,45,70,71
total deaths,luxembourg,0,0,23,90,110,110
total deaths,ms zaandam,0,0,0,2,2,2
total deaths,madagascar,0,0,0,0,6,6
total deaths,malawi,0,0,0,3,4,4
total deaths,malaysia,0,0,43,102,115,115
total deaths,maldives,0,0,0,1,5,7
total deaths,mali,0,0,2,26,77,78
total deaths,malta,0,0,0,4,9,9
total deaths,mauritania,0,0,1,1,23,31
total deaths,mauritius,0,0,5,10,10,10
total deaths,mexico,0,0,29,1859,9930,10637
total deaths,moldova,0,0,4,116,295,307
total deaths,monaco,0,0,1,4,4,4
total deaths,mongolia,0,0,0,0,0,0
total deaths,montenegro,0,0,2,7,9,9
total deaths,morocco,0,0,36,170,205,206
total deaths,mozambique,0,0,0,0,2,2
total deaths,namibia,0,0,0,0,0,0
total deaths,nepal,0,0,0,0,8,8
total deaths,netherlands,0,0,1040,4811,5975,5986
total deaths,new zealand,0,0,1,19,22,22
total deaths,nicaragua,0,0,1,3,35,46
total deaths,niger,0,0,3,32,64,65
total deaths,nigeria,0,0,2,58,287,314
total deaths,north macedonia,0,0,9,77,133,141
total deaths,norway,0,0,39,210,236,237
total deaths,oman,0,0,1,11,49,59
total deaths,pakistan,0,0,26,385,1483,1621
total deaths,panama,0,0,30,188,336,352
total deaths,papua new guinea,0,0,0,0,0,0
total deaths,paraguay,0,0,3,10,11,11
total deaths,peru,0,0,30,1051,4506,4634
total deaths,philippines,0,1,88,568,957,966
total deaths,poland,0,0,33,644,1064,1092
total deaths,portugal,0,0,160,989,1410,1436
total deaths,qatar,0,0,2,10,38,43
total deaths,romania,0,0,82,717,1266,1288
total deaths,russia,0,0,17,1073,4693,5031
total deaths,rwanda,0,0,0,0,1,2
total deaths,saint kitts and nevis,0,0,0,0,0,0
total deaths,saint lucia,0,0,0,0,0,0
total deaths,saint vincent and the grenadines,0,0,0,0,0,0
total deaths,san marino,0,0,26,41,42,42
total deaths,sao tome and principe,0,0,0,0,12,12
total deaths,saudi arabia,0,0,10,162,503,549
total deaths,senegal,0,0,0,9,42,43
total deaths,serbia,0,0,16,179,243,245
total deaths,seychelles,0,0,0,0,0,0
total deaths,sierra leone,0,0,0,7,46,46
total deaths,singapore,0,0,3,15,23,24
total deaths,slovakia,0,0,0,23,28,28
total deaths,slovenia,0,0,15,91,108,109
total deaths,somalia,0,0,0,28,78,79
total deaths,south africa,0,0,5,103,683,755
total deaths,south sudan,0,0,0,0,10,10
total deaths,spain,0,0,8464,24543,27127,27127
total deaths,sri lanka,0,0,2,7,10,11
total deaths,sudan,0,0,2,31,286,307
total deaths,suriname,0,0,0,1,1,1
total deaths,sweden,0,0,180,2586,4395,4468
total deaths,switzerland,0,0,433,1737,1920,1920
total deaths,syria,0,0,2,3,5,6
total deaths,taiwan*,0,1,5,6,7,7
total deaths,tajikistan,0,0,0,0,47,47
total deaths,tanzania,0,0,1,16,21,21
total deaths,thailand,0,0,10,54,57,58
total deaths,timor-leste,0,0,0,0,0,0
total deaths,togo,0,0,1,9,13,13
total deaths,trinidad and tobago,0,0,3,8,8,8
total deaths,tunisia,0,0,10,41,48,48
total deaths,turkey,0,0,214,3174,4540,4585
total deaths,us,0,1,5367,62996,104381,106180
total deaths,uganda,0,0,0,0,0,0
total deaths,ukraine,0,0,17,261,708,733
total deaths,united arab emirates,0,0,6,105,264,269
total deaths,united kingdom,0,0,2429,26842,38571,39452
total deaths,uruguay,0,0,1,17,22,23
total deaths,uzbekistan,0,0,2,9,15,15
total deaths,venezuela,0,0,3,16,14,18
total deaths,vietnam,0,0,0,0,0,0
total deaths,west bank and gaza,0,0,1,2,3,3
total deaths,western sahara,0,0,0,0,1,1
total deaths,yemen,0,0,0,2,80,87
total deaths,zambia,0,0,0,3,7,7
total deaths,zimbabwe,0,0,1,4,4,4
total deaths,world,213,2941,44238,233360,372035,380249
total deaths,united states,0,1,5367,62996,104381,106180
total deaths,usa,0,1,5367,62996,104381,106180
total deaths,south korea,0,16,162,248,271,273
total deaths,uk,0,0,2429,26842,38571,39452
